cloud 0
724;0.13880294557600353
725;0.1397999209722636
726;0.14819234484873828
727;0.13727549824682808
728;0.1298062055586353
729;0.1305331393854414
730;0.12400908830638255
731;0.11925239713766655
732;0.12189543850033761
733;0.12206442363704884
734;0.1267215932345645
735;0.13219320143296126
736;0.1292087802077401
737;0.1314470552192267
738;0.12755963552470254
739;0.13442741757416457
740;0.1369096286754209
741;0.13424724483446032
742;0.1351747384379809
743;0.1361472572135138
744;0.13457184053107546
745;0.12694745621542186
746;0.12771064140278623
747;0.1250005109328361
748;0.12398334669943488
749;0.1312001879091712
750;0.12582563838968877
751;0.12591187087170547
752;0.12537628415446644
753;0.12198274954909936
754;0.1211163702061723
755;0.11993967300502285
756;0.12298717841996532
757;0.12065194087607714
758;0.12118113704136058
759;0.11935648602881956
760;0.11697552249305923
761;0.11548773594261404
762;0.11522276890056805
763;0.11617693092466204
764;0.11566237835167781
765;0.11381877976092002
766;0.11430716542286233
767;0.11603688411621675
768;0.11206448090439737
769;0.11585286809298796
770;0.11537272638530031
771;0.1179769998931093
772;0.11854690203320285
773;0.11972838136381914
774;0.11918098979762783
775;0.11822286243010448
776;0.11836857898625613
777;0.11828749610457773
778;0.11588688167213132
779;0.11708533637366356
780;0.1138153114634115
781;0.11231547062317769
782;0.11048043725909701
783;0.11472437295413694
784;0.1137844963356009
785;0.1138318598960935
786;0.11164667530802372
787;0.11127138639091336
788;0.11286010852487358
789;0.11131274570064152
790;0.11019246958179735
791;0.10814108535020944
792;0.11043582607398303
793;0.11152613187329385
794;0.10998083208394095
795;0.11194849228497245
796;0.11261445987295793
797;0.11355420418987398
798;0.11371170291100358
799;0.11375738054521367
800;0.11304334838833523
801;0.11185879841989763
802;0.11425017292428097
803;0.11391319887741919
804;0.11302089457334163
805;0.11184370856779562
806;0.11329492473119089
807;0.11128087707965786
808;0.11281688592251964
809;0.11360819782767095
810;0.11190932567947645
811;0.11345761542798755
812;0.11340074188738244
813;0.1127567174468883
814;0.11413425681973391
815;0.11330224659642675
816;0.11236888026000012
817;0.11308245872177246
818;0.11514934676282779
819;0.113194525147554
820;0.11193076742710115
821;0.11113012779278693
822;0.11255023269476241
823;0.11148457257056464
824;0.11202641876124352
825;0.11391005928037232
826;0.1110877743645779
827;0.11171272393377216
828;0.11100252982601208
829;0.10904712592044186
830;0.11089097370603924
831;0.111815690665464
832;0.11240018304539584
833;0.11372301267157334
834;0.1119544901826038
835;0.11322741014986597
836;0.11354053843953414
837;0.11359158511954416
838;0.11193842369940904
839;0.11162386748064806
840;0.11314793842998955
841;0.11075187068175402
842;0.11314380828189846
843;0.11178201396750401
844;0.11176910725313237
845;0.1127237810652448
846;0.11200458845818638
847;0.11163125337471866
848;0.11232894931263812
849;0.11297801194960463
850;0.11339894389496646
851;0.11223964666909551
852;0.11215696582747192
853;0.11111877432113075
854;0.11134926973402473
855;0.11239671205851359
856;0.11152245141603007
857;0.11150132102136313
858;0.11257673695203287
859;0.11186179561315933
860;0.11216930910717095
861;0.1127350459880501
862;0.11282224487937773
863;0.1134470077505486
864;0.1125783895964967
865;0.11159841376363668
866;0.11195442778270455
867;0.11248704962613444
868;0.11227049775265574
869;0.11253078698041263
870;0.11148189564840998
871;0.11131062502696915
872;0.11207892182898113
873;0.11276945461203963
874;0.11480243994423167
875;0.11545409685111767
876;0.11544777838907437
877;0.11505769983237672
878;0.11353108807478758
879;0.11373283141337821
880;0.11181608973862507
881;0.1128979251949509
882;0.11311348045176567
883;0.113806955092441
884;0.11392660021301065
885;0.11446540109815632
886;0.11441114620133334
887;0.11452926235204075
888;0.11377636365131137
889;0.11348070404292324
890;0.1140698474725746
891;0.1135235897915515
892;0.11388073216750698
893;0.11427173799685532
894;0.11508229553592837
895;0.11462618009108422
896;0.1148157775675237
897;0.11516177525023835
898;0.11423495188683179
899;0.11542714221250745
900;0.11590840782413364
901;0.11530769520070568
902;0.11370312068028014
903;0.11451752506503166
904;0.11452851982042773
905;0.11543685602151756
906;0.11509743381851316
907;0.11652119451415814
908;0.11562947741257033
909;0.11637671917075414
910;0.11627377616115261
911;0.11753415478022167
912;0.11617183496286783
913;0.11658608053023675
914;0.11843822352982139
915;0.11845359569053315
916;0.11789867426124923
917;0.11651055192070717
918;0.11668794365799683
919;0.11715632240372921
920;0.11692400929489914
921;0.11643644160531019
922;0.11698362559269347
923;0.11683205213485805
924;0.11845206598048713
925;0.11905530619970466
926;0.11981338515349721
927;0.11862444207077105
928;0.1196050810855765
929;0.11931211230881214
930;0.11908260662810612
931;0.11758747414845099
932;0.11802513683560732
933;0.11811205653050733
934;0.1178410665753696
935;0.11818804818938766
936;0.11922819961919613
937;0.1189361731409912
938;0.11876603623782087
939;0.11894518326736217
940;0.11964748468002868
941;0.11910298420205175
942;0.11926709691751465
943;0.11802117334527161
944;0.11957473117019347
945;0.11895085437630314
946;0.11935342147586227
947;0.11948591019371943
948;0.1195169897114519
949;0.12065964793910121
950;0.12191867584135513
951;0.12229655059766076
952;0.12216886970450112
953;0.11984138091618524
954;0.11850714112664294
955;0.11920946028151086
956;0.12048582996775883
957;0.12084460117942424
958;0.12104801389555768
959;0.12077018202366244
960;0.11989597632548576
961;0.11991743438396796
962;0.12255874231348737
963;0.12227956420033331
964;0.12175453708631746
965;0.12093062776707625
966;0.12206664604371335
967;0.11956195366650288
968;0.11994954715979046
969;0.12077681607974391
970;0.11980003259209504
971;0.12140778721438408
972;0.12055091712666301
973;0.12098671050402823
974;0.12135290073767814
975;0.12226452084118514
976;0.120763330935694
977;0.12330166135165375
978;0.12242407718484767
979;0.12211967045636385
980;0.12202031088883766
981;0.12152431093785829
982;0.12141999355327206
983;0.12244819316174128
984;0.12150874948182767
985;0.12262053650939654
986;0.12222894394295696
987;0.12184203459131021
988;0.12077940602746008
989;0.12094107680515213
990;0.12225408944051087
991;0.12172235759335427
992;0.12246678090110147
993;0.1223296856350035
994;0.12302895526086488
995;0.12318318849129999
996;0.12273133150560987
997;0.12433536078631542
998;0.12443471520102962
999;0.12436264302461836
1000;0.12279239841856686
1001;0.121501867206793
1002;0.1217975148473609
1003;0.12131778287767618
1004;0.12287681547516491
1005;0.12258963092985042
